id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1536,Region Halland,publicsector,https://www.regionhalland.se,"Region Hallands uppdrag är att främja fortsatt utveckling och tillväxt i Halland och erbjuda invånarna en god hälso- och sjukvård. Vår vision är att Halland ska bli den bästa livsplatsen och med det menar vi den bästa livsplatsen att bo, leva och vara verksam i. För att lyckas samarbetar vi med kommuner, akademi, näringsliv och civilsamhälle. Halland har en god utveckling och den vill vi bygga vidare på. Ett gynnsamt läge mellan två storstadsregioner har lett till en hög inflyttning och vår region är en av de mest attraktiva i landet att bo och arbeta i. Även vår hälso- och sjukvård ligger bra till i nationella undersökningar.",HALMSTAD,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/6884/92ff8e558c244866f546504f6d3ac8fb.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,,,,,30180,HALMSTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,Region,,,
1537,Zenseact,corporation,https://zenseact.com,Towards zero. Faster. Zero deaths. Zero injuries. Zero accidents.,GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/6893/Screenshot-2023-06-26-at-15.57.49.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,5592289358,ZENSEACT AB,,LINDHOLMSPIREN 2  8TR,417 56,GÖTEBORG,1480,Göteborg,,,1,9,500-999 anställda,1,Är verksam,49,Övriga aktiebolag,2020-06-08,2019-12-09,62010,Dataprogrammering,,,2024,9,500 000 - 999 999 tkr,0313136000,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Automotive, Transportation & Logistics","Engineering, Innovation",,
1538,Gartner,corporation,https://www.gartner.com/en,"We deliver actionable, objective insightto executives and their teams. Our expert guidance and tools enable faster, smarter decisions and stronger performance on an organization’s mission-critical priorities.",SOLNA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/16370/png-clipart-gartner-logo-icons-logos-emojis-iconic-brands.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5563771459,GARTNER SVERIGE AKTIEBOLAG,,BOX 724,169 27,SOLNA,0180,Stockholm,,,1,7,100-199 anställda,1,Är verksam,49,Övriga aktiebolag,1989-12-24,1989-12-24,62010,Dataprogrammering,,,2024,9,500 000 - 999 999 tkr,086246300,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,,Management & Leadership,,"Ecosystem & Partners, Competence & Expertise, Vision & Strategy"
1545,SVT,corporation,https://www.svt.se,"Välkommen till hela Sveriges television! Vår ambition är att granska och skildra de frågor som är viktiga för dig. SVT verkar i allmänhetens tjänst och drivs självständigt i förhållande till politiska, kommersiella och andra intressen i samhället. Här kan du läsa mer om hur arbetet går till och vad SVT står för.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7084/SVT-bg.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5560334285,SVERIGES TELEVISION AKTIEBOLAG,,,105 10,STOCKHOLM,0180,Stockholm,,,44,12,2000-2999 anställda,1,Är verksam,49,Övriga aktiebolag,1980-01-01,1972-01-01,60200,Planering av TV-program och sändningsverksamhet,59110,"Produktion av film, video och TV-program",2024,11,5 000 000 - 9 999 999 tkr,087840000,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Media,,,
1547,Centigo AB,supplier,https://www.centigo.com/,"Centigo is your modern partner for business critical and cross-functional change. We are a group of extraordinarily engaged people with a unique combination of cutting edge competence and the drive to make change happen. With our holistic approach, we develop resilient and prosperous companies and organisations with competitive durability. We call this Business Wellness. Centigo was founded in 2002 and has grown organically since then. Today our 270 colleagues help our clients, from many industries, in Scandinavia, the UK, Ireland and Bangalore, to improve performance and really make a difference.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7151/Centigo-BW-4.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5569086381,Centigo AB,,SVEAVÄGEN 17,111 57,STOCKHOLM,0180,Stockholm,,,1,7,100-199 anställda,1,Är verksam,49,Övriga aktiebolag,2013-01-22,2012-11-06,70220,Konsultverksamhet avseende företags organisation,,,2024,8,100 000 - 499 999 tkr,0852227200,johan.waller@centigo.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Civil Society, Retail, Energy, Financial, Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Food & Farming, Authority & Agency, Space, Forestry & Wood, Telecommunications, Manufacturing, Education, Media, Region","Child Protection, Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Purchasing & Procurement, IT & Software, Legal & Compliance, Customer Service & Support, Management & Leadership, Marketing & Communications, Operations, Human Resources, Production, Security, Sales, Engineering, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1548,ICONSOF AB,startup,https://www.iconsof.se/,"CONSOF is transforming sustainability reporting for suppliers in the automotive and manufacturing sectors. Our flagship SaaS platform, The Cards, simplifies compliance with reporting frameworks such as CSRD and ESRS while addressing sustainability challenges like transparency and meeting stakeholder demands across value chains. Already adopted by customers, The Cards addresses current needs while continuously advancing to meet future sustainability demands and maintain competitiveness in global markets. As we continue to enhance The Cards towards an AI-driven agent, our focus is now centred on fostering horizontal collaboration and integration across supply chains—a distinct contrast to the vertical integration many solutions prioritise today. Supported by Vinnova, Sweden’s innovation agency, we are developing a unique collaborative platform to empower smaller and underrepresented suppliers within the automotive sector. This platform promotes circularity, enhances resource efficiency, and drives long-term sustainability, aligning with our vision of creating a resilient and interconnected ecosystem for industry transformation. As part of Microsoft’s Global Start-up Program, ICONSOF benefits from soft funding of approximately 1.7 million SEK, accelerating the development and scalability of our solutions. This partnership underscores our commitment to leveraging cutting-edge technologies to transform sustainability processes for niche markets. Founded by a team with deep expertise in industry, sustainability, and technology, ICONSOF combines regional insights with a European focus. Drawing on academic excellence and leadership experience at global companies, we deliver innovative solutions that create measurable impact. Europe is our strategic foundation for creating global impact.",ONSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/20067/iconsof_logo_icon_orange.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5594333592,ICONSOF AB,,MALMEN 29,439 35,ONSALA,1383,Varberg,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2023-07-31,2023-05-15,62010,Dataprogrammering,70220,Konsultverksamhet avseende företags organisation,2024,3,1 000 - 4 999 tkr,,hans.andree@iconsof.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Sustainability / Ethics / CSR, IT & Software, Management & Leadership, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Technology, Data"
1551,August Sverige AB,corporation,https://www.augustsverige.se/,"August Sverige AB levererar minireningsverk i Sverige, vi levererar också avloppsreningslösningar och pumpsystem till enskilda hushåll, kommersiella byggnader och industri i Sverige. Vi har ett brett nätverk av kontakter med entreprenörer och återförsäljare i Sverige. På detta sätt kan vi hjälpa kunden med att alla delar av projektet genomförs på ett bra sätt – från en kostnadsfri inspektion till ett helt monterat reningsverk. August Sverige har kapacitet att möta efterfrågan på högkvalitativa biologiska reningsverk till ett rimligt pris. Vi erbjuder reningsverk från 6 till 8000 PE, där vi kan erbjuda upp till 400 PE i en enda tank. I dag har August fabriken levererat över 35.000 enheter. Vi hjälper till med allt från design till färdig lösning. August Sverige AB har ett starkt fokus på att hitta den bästa lösningen för dig och miljön. Våra anställda inom försäljning, teknik och service gör allt för att våra kunder ska bli nöjda. Detta innebär att vi kan erbjuda en mycket effektiv och ekonomisk lösning som kan anpassas till dina behov.",KARLSTAD,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7314/AugustSverige_logo_sirkel.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,5592656184,August Sverige AB,,BLOCKGATAN 12,653 41,KARLSTAD,1435,Tanum,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2020-10-19,2020-08-10,37000,Avloppsrening,,,2024,4,5 000 - 9 999 tkr,,susanne@augustsverige.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,,Sales,,
1555,Alstom,corporation,alstom.se,"Alstom är en global ledare inom hållbar mobilitet med över 140 års närvaro i Sverige och mer än 2000 anställda. Företaget har levererat över 1000 tåg och majoriteten av alla signal- och trafikledningssystem i landet, inklusive höghastighetståg, regionaltåg, spårvagnar och tunnelbanevagnar. Med globala forsknings- och utvecklingscentra i Stockholm och Västerås utvecklar Alstom banbrytande lösningar för framtidens hållbara transporter.",STOCKHOLM,Sweden,,,,,,1,my.ai.se,,30,2025-11-12 08:59:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transportation & Logistics,,,
1558,Combitech,supplier,https://www.combitech.com/,"Shaping a smart and resilient society We accelerate development of a smarter, more sustainable and more resilient society. By combining our solid experience we contribute to society by enabling the industry, total defence and communities to withstand the challenges of tomorrow. Through innovation and new technology such as AI, we strive to be at the forefront of responsible AI development. We understand the importance of a value-based development phase, and know that it is crucial for long-term success in AI.",VÄXJÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7571/Combitech_Logo_Blue.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5562186790,Combitech Aktiebolag,,,351 80,VÄXJÖ,0780,Växjö,,,28,12,2000-2999 anställda,1,Är verksam,49,Övriga aktiebolag,1991-01-22,1982-01-01,62020,Datakonsultverksamhet,71122,Teknisk konsultverksamhet inom industriteknik,2024,10,1 000 000 - 4 999 999 tkr,0102169000,info@combitech.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Civil Society, Energy, Automotive, Information Technology, Municipality, Authority & Agency, Forestry & Wood, Telecommunications, Manufacturing, Region","Research & Development, Sustainability / Ethics / CSR, IT & Software, Management & Leadership, Operations, Production, Security, Engineering, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy"
1560,Region Västmanland,publicsector,https://regionvastmanland.se/,"Region Västmanland är till för dig som bor i länet. Vårt mål är ett Västmanland där många vill bo, arbeta och tillbringa sin fritid – nu och i framtiden.",VÄSTERÅS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7613/västmanland.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,,,,,72189,VÄSTERÅS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Region,,,
1561,Kuka Nordic,corporation,https://www.kuka.com/sv-se,Robot industrial intelligence compan.,VÄSTRA FRÖLUNDA,Sweden,,,,,,1,my.ai.se,,40,2025-10-15 16:50:01,5562540723,KUKA Nordic AB,,A Odhners Gata 15,421 30,VÄSTRA FRÖLUNDA,1480,Göteborg,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,1987-07-23,1985-04-23,46699,Partihandel med diverse andra maskiner och diverse annan utrustning,33120,Reparation av maskiner,2024,8,100 000 - 499 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,,,,
1562,Handelsbanken,corporation,handelsbanken.se,"Handelsbanken är Europas säkraste kommersiella bank med rötter i lokala communities i Sverige, Nederländerna, Norge och Storbritannien. Med 12 000 anställda erbjuder banken personlig finansiell rådgivning baserad på individuella kundbehov genom både digitala och fysiska mötesplatser. Handelsbankens affärsmodell bygger på tillit, respekt och att ge medarbetare ansvar och beslutsmakt nära kunderna.",UTLANDET,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7665/ru3Tk58c_400x400.jpg,,,,1,my.ai.se,,35,2025-11-12 08:59:46,5020866512,HANDELSBANKEN PLC,,3 THOMAS MORE SQUARE LONDON E1W 1WY,,UTLANDET,9999,Ej svensk hemortskommun,,,1,2,1-4 anställda,1,Är verksam,96,Utländska juridiska personer,2021-05-24,2021-05-24,64190,Annan monetär finansförmedling,,,,0,,,,1,Är registrerad som vanlig arbetsgivare,0,Har aldrig varit registrerad för moms,N,Financial,,,
1563,Ictech,supplier,https://ictech.se,"Ictech develops software and systems for the products of the future. Quite frankly, one can say that we solve problems. Our consultants find problems – often before others see them – and solve them through broad technical competence, experience, great commitment and valuable insights. Our engineers are carefully selected with cutting-edge expertise in various technologies and industries. This way, we can offer complete solutions in all parts of the development process. Together we create successful system solutions at the forefront of technology.",GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/7679/ictech.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5595249847,Ictech Group AB,,LINDHOLMSPIREN 5 A,417 56,GÖTEBORG,1480,Göteborg,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2025-05-26,2025-03-31,70100,Verksamheter som utövas av huvudkontor,,,,0,,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Automotive, Research, Information Technology, Telecommunications, Transportation & Logistics","IT & Software, Security, Innovation",,"Execution, Competence & Expertise, Vision & Strategy, Data"
1564,IBM,corporation,https://www.ibm.com,"IBM's research in AI goes back to the 1950s and includes significant milestones like the supercomputer Deep Blue defeating chess grandmaster Garry Kasparov. In 2011, IBM Watson defeated Brad Rutter and Ken Jennings in the Jeopardy! Challenges. We continue to invest in research and development on both hardware and software and have contributed into several open-source projects over the years. Like recently the geospatial model built together with NASA and in 2023 made available on Hugging Face. We believe strongly in open and trusted AI systems and are a founding member of the AI Alliance IBM WatsonX is our platform for building, deploying and governing AI at scale in the enterprise. It runs wherever you need it. On premises, on cloud or in hybrid scenarios making sure you can meet any regulatory requirements and risks identified. Our team based in Stockholm, Gothenburg and Malmoe is looking forward to joining AI Sweden to help advance the position and responsible use of AI in the country. Hope to meet you in one of the co-locations or in the projects. Do you want to discuss a project or just say hi? Reach out to Håkan Andersson or any of the other IBMers listed.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12211/IBM_logo®_pos_RGB.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5560266883,IBM SVENSKA AKTIEBOLAG,,BOX 3164,103 63,STOCKHOLM,0180,Stockholm,,,4,8,200-499 anställda,1,Är verksam,49,Övriga aktiebolag,1972-01-01,1972-01-01,62020,Datakonsultverksamhet,62010,Dataprogrammering,2024,10,1 000 000 - 4 999 999 tkr,087931000,infosweden@ibm.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Research & Development, Sustainability / Ethics / CSR, IT & Software, Customer Service & Support, Security, Sales, Engineering",,"Usecases & Inspiration, Ecosystem & Partners, Culture & Mindset, Organization, Technology, Vision & Strategy"
