id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,has_scb_enrichment,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1271,Softhouse Consulting,supplier,,"We are software professionals and leaders in software development and help companies grow digital business. We specialize in complex, sophisticated software development to help companies digitally change their business and industry. You get world-class consulting services in engineering, design and technology to make your business thrive.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2844/softhouse-logo-orange_d943bd7b.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,LABLAB.ai,organizer,https://lablab.ai/,"LABLAB.ai is an initiative designed to support and stimulate the modern artificial intelligence ecosystem and the innovators behind it. Our collaborative approach with leading AI labs, Open source initiatives & technology companies helps unlock the state-of-the-art AI technologies and infrastructure",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3686/lablab-in-sq.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research,Innovation,,Organization
1273,Boston Global Forum,ngo,https://BostonGlobalForum.org,"The Boston Global Forum (BGF) offers a venue for leaders, strategists, thinkers and innovators to contribute to Remaking the World – Toward an Age of Global Enlightenment. In 2019, the Boston Global Forum, in collaboration with the United Nations Academic Impact, launched the United Nations Centennial Initiative. It began with the release of a major work titled “Remaking the World – Toward an Age of Global Enlightenment”. More than twenty distinguished leaders, thinkers, strategists, and innovators put forth unprecedented approaches to the challenges that lay before the world. These contributors include President of the European Commission Ursula von der Leyen, Governor Michael Dukakis, Father of Internet Vint Cerf, Former US Secretary of Defense Ash Carter, Harvard University Professors Joseph Nye and Thomas Patterson, MIT Professors Nazli Choucri and Alex ‘Sandy’ Pentland, and Vice President of the European Parliament Eva Kaili.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2878/UN-100-Book---cover-official.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Research, Information Technology, Education, Media","Research & Development, Sustainability / Ethics / CSR, IT & Software, Legal & Compliance, Marketing & Communications, Human Resources, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1274,University of Skövde,academia,https://www.his.se,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4735/LogoFull.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Research, Education",,,
1275,Swedish Police Authority,publicsector,https://polisen.se/,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4731/polisen_twitter_image.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,IT & Software,,Technology
1277,Nordic Artificial Intelligence Institute,supplier,https://www.nordicaiinstitute.com/,"The Nordic Artificial Intelligence Institute (NAII) is Sweden's first AI organisation dedicated on Artificial Intelligence (active and operationally globally). It was founded in 2015 and is currently led by Dr. Christian Guttmann. We have a long and deep experience in building solid AI strategies and implementations that create value. IT includes completely new products and services, as well as adding value to existing products and services and improving company operations. Our services include: - Strategy advisory for leadership and major stakeholders - Building product and service implementation roadmaps - Offering full frameworks based on our actual experience in successfully building and selling AI products and services - Training, talks and workshops on AI",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2895/NordicAIInstituteBorder.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5590727185,Nordic Artificial Intelligence Institute AB,CHRISTIAN GUTTMANN,HAGAESPLANADEN 63,113 68,STOCKHOLM,0180,Stockholm,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2016-09-13,2016-08-23,72190,Annan naturvetenskaplig och teknisk forskning och utveckling,62010,Dataprogrammering,2024,0,< 1 tkr,,guttmann.public@gmail.com,9,Är avregistrerad som arbetsgivare,1,Är registrerad för moms,N,"Retail, Energy, Financial, Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Food & Farming, Authority & Agency, Travel & Tourism, Space, Forestry & Wood, Telecommunications, Manufacturing, Transportation & Logistics, Education, Media, Region","Child Protection, Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Purchasing & Procurement, IT & Software, Legal & Compliance, Customer Service & Support, Management & Leadership, Marketing & Communications, Operations, Human Resources, Production, Sales, Engineering, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1279,Uddevalla kommun,publicsector,https://www.uddevalla.se/,"Uddevallas vision Uddevalla – en plats för hela livet En plats Vi är hjärtat i Bohuslän – här börjar havet. Vår vackra kommun utgör ett nav med ett attraktivt läge mellan Oslo och Göteborg. Vi utvecklar vår växande kommun för en hållbar framtid. För hela Vi välkomnar alla till vår trygga och kreativa kommun. Här mår vi bra, är stolta och har framtidstro. Livet Vi finns där för dig under hela livets resa. Du kan lita på oss. Bo, arbeta, upplev, utbilda dig och väx hos oss.",UDDEVALLA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2945/Udd_kom_rgb.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,45181,UDDEVALLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,"Administration, Child Protection, Accounting & Finance, IT & Software, Culture & Leisure, Customer Service & Support, Marketing & Communications, Environment, Human Resources, Urban Development, Social Services, Traffic & Infrastructure, Education & Learning, Innovation",,Organization
1280,Aicavity Analytics,supplier,https://aicavity.com,"We design, build, model, and scale End-to-End (E2E) Machine Learning Pipelines for Production.",OKÄND,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2951/aicavity-avatar.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,00000,OKÄND,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Financial, Research, Information Technology","Research & Development, Engineering, Innovation",,"Technology, Data"
1281,Sogeti,supplier,https://www.sogeti.se/losningar/data--ai/artificial-intelligence/,"Make a difference with AI - Production-ready AI In our changing society, emerging technologies like artificial intelligence (AI) have the potential to transform everything – how we work, how we live, how we communicate. We bring a real engineering focus to AI, working alongside your business to drive business value. Our global engagements are all organised into one of three clear phases: AI Activate – Using Hackathons and fast prototyping, we arrive with the pre-built accelerators you need to solve large, complex business problems.AI Transform – Our accelerators enable you to infuse AI into your existing business processes. Getting technology into production at speed.AI Re-imagine – We work with you to create new business opportunities, finding the new Ubers in your industry. A Different Partner It’s more than bots, machine learning, or maths, our ethical, people-first approach means that every AI First engagement extends beyond just the technology to consider culture, process and data as well – proactively managing the effect of each new AI initiative on your workforce. This builds trust and transparency to ensure adoption and success. Maker approach Too many projects end up in the AI graveyard. It’s a big problem that’s stopping AI delivering immeasurable benefits to business and society. That’s why we’ve developed a production-ready AI approach. Hands on working with you to extend from a Proof of Concept, to working prototypes and on to continuous improvement/ production. Local Touch Every day, we bring local insight to our client’s global challenges. We work in a city-centric model that understands the differences and knows what will work in a specific context for your organization. Ready to Scale We work tightly with the wider Capgemini Group on AI – giving our clients access to the full range of services. From high level consulting, to the scale offered by our global Insights & data practice to the Industry experience you need. What We Do Best In a number of areas, our engineering focus has delivered new ways of looking at AI. We’re always at the forefront of how technology can deliver value – to businesses and to Society – in this space. Artificial Data Amplifier Artificial Intelligence (AI) is expected to increase business productivity by at least 40% but businesses struggle to deploy or fully unlock AI solutions due to data-related challenges. Geo-satellite Intelligence Increasingly, it has become possible to deploy meta-volumes of satellite data in AI. For many clients we are analysing large areas at lightning speed. Cognitive Document Processing We go far beyond RPA, to cognitive document processing. This solution can ‘think for itself’. It enables clients to extract key information from multiple sources at speed.",Solna,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2981/Sogeti-Logo.wine.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5566314687,Sogeti Sverige AB,,SVETSARVÄGEN 4,171 41,Solna,0180,Stockholm,,,20,10,1000-1499 anställda,1,Är verksam,49,Övriga aktiebolag,2003-01-18,2002-09-26,62020,Datakonsultverksamhet,62010,Dataprogrammering,2024,10,1 000 000 - 4 999 999 tkr,0853682000,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Retail, Energy, Financial, Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Food & Farming, Authority & Agency, Travel & Tourism, Space, Forestry & Wood, Telecommunications, Manufacturing, Transportation & Logistics, Education, Media, Region","Child Protection, Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Purchasing & Procurement, IT & Software, Legal & Compliance, Customer Service & Support, Management & Leadership, Marketing & Communications, Operations, Human Resources, Production, Sales, Engineering, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1283,Skövde kommun,publicsector,http://www.skovde.se,Detta är Skövde Kommuns sida,SKÖVDE,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2989/Logga.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,54183,SKÖVDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,,,
1284,PandionAI,startup,https://pandionai.com/,"PandionAI is a Stockholm-based company developing unique AI-based image interpretation for onboard processing on a new satellite constellation. Our goal is to deliver near real-time trusted alerts directly to you, when you need it and along with any additional information needed for your efficient decision making. Our vision is to allow everyone to have direct access to space-generated information. Our small, yet energetic and innovative, team of young professionals has been working on shaping PandionAI’s AlertSat concept and is ready to take it to the next stage - in orbit.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/2995/logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5592087984,PandionAI AB,THE WORKS,VÄSTRA JÄRNVÄGSGATAN 3,111 64,STOCKHOLM,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2019-09-09,2019-06-17,52230,Stödtjänster till lufttransport,51220,Rymdfart,2024,3,1 000 - 4 999 tkr,,info@pandionai.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Space,IT & Software,,Vision & Strategy
1287,Animals AI,startup,https://www.animals.ai/,Computer vision solutions for animal wellbeing on the individual level.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3086/Square_logo_Animalsai.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food & Farming,Innovation,,Technology
1288,Humantech Foundation,academia,http://www.humantech.foundation,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3090/Logga-Humantech.png,,,,1,my.ai.se,,55,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,Engineering,,Technology
1292,Swiss Federal Statistical Office,publicsector,https://www.bfs.admin.ch/bfs/en/home.html,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3107/bi-x-00.00.01-ofstour01.JPG,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,,,
1294,Luleå University of Technology,academia,https://www.ltu.se,Luleå University of Technology has many years of experience in applied artificial intelligence. Our ecosystem of AI-related research links directly to real-world applications in companies and industries. We contribute to safe and measurable AI innovations that make a difference in everyday life and that benefit society at large.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/3134/ltu_eng-logo.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Research, Education",,,
1295,Halmstads kommun,publicsector,http://www.halmstad.se,"Halmstads kommun is a vibrant municipality located in Halland County on Sweden's west coast. It blends a rich historical heritage with modern innovation, offering scenic coastal landscapes, dynamic cultural activities, and a strong commitment to sustainability and quality public services. The municipality is dedicated to fostering community engagement and economic development, making it an attractive place for both residents and visitors.",HALMSTAD,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4729/halmstad_färglogotyp.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,30105,HALMSTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,"Accounting & Finance, IT & Software, Customer Service & Support, Management & Leadership, Operations, Human Resources, Innovation",,"Usecases & Inspiration, Competence & Expertise, Organization, Technology, Vision & Strategy, Data"
